Time_min,Temp_C,Mass_mg,Heat_Flow_mW
5.0125,137.4356,9.025101,-10.92874
5.020834,137.6069,9.020224,-10.90063
5.029167,137.78,9.015457,-10.87273
5.0375,137.951,9.010509,-10.84527
5.045833,138.1211,9.005875,-10.81767
5.054167,138.2939,9.001045,-10.7896
5.0625,138.463,8.996422,-10.76206
5.070833,138.6372,8.991691,-10.73431
5.079167,138.8115,8.986999,-10.70611
5.0875,138.984,8.982374,-10.67848
5.095833,139.1535,8.977655,-10.65142
5.104166,139.3219,8.973113,-10.62446
5.1125,139.4958,8.968351,-10.59688
5.120834,139.6647,8.96391,-10.56981
5.129166,139.8352,8.959136,-10.54295
5.1375,140.0104,8.95464,-10.51572
5.145834,140.1834,8.949981,-10.48872
5.154167,140.36,8.945372,-10.46127
5.1625,140.5285,8.940839,-10.43518
5.170833,140.7036,8.936112,-10.40827
5.179167,140.8804,8.931665,-10.38143
5.1875,141.0513,8.926953,-10.35544
5.195833,141.2226,8.922494,-10.32986
5.204167,141.3934,8.917774,-10.30409
5.2125,141.569,8.913324,-10.27788
5.220833,141.7468,8.908648,-10.25166
5.229166,141.9163,8.904051,-10.22654
5.2375,142.0882,8.899476,-10.20136
5.245834,142.2592,8.894741,-10.17614
5.254166,142.437,8.890282,-10.15049
5.2625,142.6116,8.885548,-10.12547
5.270834,142.786,8.881066,-10.10014
5.279168,142.9634,8.876426,-10.07439
5.2875,143.1327,8.871919,-10.04979
5.295832,143.3056,8.867296,-10.0245
5.304168,143.4779,8.862766,-9.999715
5.3125,143.6575,8.858269,-9.974476
5.320832,143.8257,8.853719,-9.95003
5.329168,144.0001,8.849335,-9.925416
5.3375,144.1761,8.844689,-9.900632
5.345832,144.3469,8.84029,-9.876547
5.354166,144.5242,8.835699,-9.852101
5.3625,144.691,8.831236,-9.828862
5.370834,144.8686,8.826753,-9.804559
5.379166,145.0385,8.822241,-9.781494
5.3875,145.2173,8.817788,-9.757218
5.395834,145.3907,8.813211,-9.733276
5.404168,145.5715,8.808835,-9.709016
5.4125,145.7527,8.804234,-9.684801
5.420832,145.9213,8.799869,-9.662159
5.429168,146.094,8.79533,-9.638719
5.4375,146.2674,8.790907,-9.615747
5.445832,146.4417,8.786457,-9.592453
5.454168,146.6176,8.781934,-9.569634
5.4625,146.7913,8.777558,-9.546826
5.470832,146.9647,8.773032,-9.523993
5.479166,147.1383,8.768676,-9.501293
5.4875,147.3139,8.76412,-9.478961
5.495834,147.4906,8.759759,-9.456546
5.504166,147.6664,8.755294,-9.434116
5.5125,147.8412,8.750853,-9.412103
5.520834,148.0137,8.746424,-9.390506
