Time_min,Temp_C,Mass_mg,Heat_Flow_mW
3.395833,107.0392,7.363336,-9.993769
3.404167,107.1941,7.36337,-9.945851
3.4125,107.3418,7.363462,-9.898918
3.420833,107.4994,7.363403,-9.850678
3.429166,107.6535,7.363506,-9.802446
3.4375,107.809,7.363428,-9.754426
3.445834,107.9665,7.363605,-9.705441
3.454167,108.1207,7.363574,-9.656688
3.4625,108.2739,7.363668,-9.608655
3.470833,108.4292,7.36363,-9.559803
3.479167,108.5791,7.36369,-9.511492
3.4875,108.7372,7.363706,-9.462699
3.495834,108.8934,7.363697,-9.414246
3.504166,109.0448,7.363806,-9.365848
3.5125,109.1989,7.363684,-9.317304
3.520833,109.3536,7.363812,-9.268272
3.529167,109.5077,7.363653,-9.220094
3.5375,109.659,7.363726,-9.171759
3.545833,109.8124,7.363637,-9.122844
3.554166,109.9719,7.363672,-9.073712
3.5625,110.1264,7.363626,-9.025222
3.570834,110.2797,7.363608,-8.977306
3.579167,110.4344,7.363594,-8.929259
3.5875,110.5834,7.363525,-8.882224
3.595833,110.74,7.363669,-8.83421
3.604167,110.8934,7.363549,-8.786269
3.6125,111.0487,7.363696,-8.737814
3.620834,111.2027,7.363618,-8.690102
3.629166,111.3533,7.363715,-8.642657
3.6375,111.513,7.363681,-8.59382
3.645833,111.667,7.36375,-8.545676
3.654167,111.8197,7.363784,-8.497692
3.6625,111.9738,7.363814,-8.449614
3.670833,112.1304,7.363913,-8.401079
3.679166,112.2806,7.363803,-8.35379
3.6875,112.4354,7.363902,-8.306191
3.695834,112.5904,7.363772,-8.258839
3.704167,112.7461,7.36385,-8.211884
3.7125,112.8997,7.363734,-8.165113
3.720833,113.0552,7.363778,-8.118761
3.729167,113.209,7.363738,-8.07271
3.7375,113.3632,7.363755,-8.025898
3.745834,113.5159,7.36373,-7.98012
3.754166,113.672,7.36363,-7.933798
3.7625,113.8217,7.363768,-7.887518
3.770833,113.9761,7.363686,-7.841424
3.779167,114.1334,7.363855,-7.795309
3.7875,114.2891,7.363801,-7.749
3.795833,114.4446,7.363922,-7.702995
3.804166,114.5977,7.363906,-7.657188
3.8125,114.7557,7.363944,-7.611132
3.820834,114.9105,7.36396,-7.565502
3.829167,115.063,7.363968,-7.519532
3.8375,115.217,7.36406,-7.474201
3.845833,115.3714,7.363947,-7.429358
3.854167,115.5267,7.364053,-7.38461
3.8625,115.683,7.36399,-7.340056
3.870834,115.8392,7.364084,-7.295728
3.879166,115.9937,7.364038,-7.252036
3.8875,116.1493,7.364126,-7.208124
3.895833,116.3028,7.364089,-7.164804
